j=0 jn=0 r={0,0,0} rn={0,0,0} sj={0,0,0} rparity={}parity=1
      5.9614      2.11906      1.11568     0.319924 -1.06977e-16  3.86191e-17     -3.05884      1.33611     -2.02441     0.193806      0.66712    -0.573912      0.66712     0.193806     0.176904    -0.554796     0.733052    -0.554796     0.176904 -7.54349e-17            0            0            0            0  9.07533e-05 -0.000151859  0.000175352 -0.000151859  9.07533e-05      2.21923    -0.580183     0.826709     0.826709     -5.12497     0.660319     -1.30801     0.741941      1.07312     -1.41256      2.25295     0.292625     0.608478     -1.41256     0.741941     -1.37277     0.292625      1.07312     -1.30801     0.660319     -1.59689      1.12765     -0.45664    -0.803799     0.283878    -0.304322     0.356774   -0.0724337     0.283878     -0.45664    -0.248721     0.356774    -0.803799      1.12765     -1.59689 -3.97534e-06  5.62198e-06 -8.82049e-06 -5.40143e-06  9.35554e-06 -1.09249e-05  3.81938e-06 -7.28328e-06  9.35554e-06 -8.82049e-06 -1.82082e-06  3.81938e-06 -5.40143e-06  5.62198e-06 -3.97534e-06 -2.43052e-05  3.49906e-05 -5.31086e-05 -3.59338e-05  5.75791e-05 -6.55053e-05  2.81676e-05 -4.80646e-05  5.75791e-05 -5.31086e-05  -1.5312e-05  2.81676e-05 -3.59338e-05  3.49906e-05 -2.43052e-05
     -11.927       3.0743    0.0565825     0.303491            0  -2.2861e-13      1.28234     -2.13375      7.13818      -1.3064      1.92212     -2.01974      2.13204      -1.4614   -0.0992041    -0.180352     0.273179   -0.0880358    -0.167517  3.26515e-16 -6.64182e-16  8.64835e-16 -7.13176e-16  3.19284e-16 -5.26761e-13  8.88543e-13 -1.09184e-12  1.05277e-12 -7.22822e-13     -3.03358      1.15675     -2.99584     -1.23893     0.660319     -12.3777      3.68982    -0.318048     -3.19302   -0.0537811      1.40115       3.4085     -1.33633    -0.171432    0.0739553     -2.68826      2.51465     -2.35838      2.50669     -6.31633     -2.64514      2.74086     -2.57227      -2.4357      2.48279     -2.76084      1.57834     -1.86807      2.46858     -2.54412    -0.751117      1.14509     -1.82974       2.1142     -1.81045  2.68556e-16  5.06932e-16 -2.06544e-15 -1.37789e-15  3.59139e-15 -5.71197e-15   1.6232e-15 -3.92333e-15  6.15326e-15 -6.89999e-15 -1.12618e-15  2.66523e-15 -4.33984e-15  5.13615e-15 -4.11827e-15   1.2264e-13   7.9738e-14  1.72745e-12 -2.60193e-13 -3.05292e-12  6.33268e-12  4.78596e-13  2.49807e-12 -6.36115e-12  7.47876e-12  1.14168e-05 -2.42187e-05  3.54525e-05 -3.91942e-05  6.07194e-05
     8.43363    -0.543465    0.0600148     0.912052            0 -1.29419e-12     -1.80981      2.82659     -3.27812     0.286884    -0.217118     0.712035   -0.0364954     0.307323    -0.482231     -0.33337     0.589252   -0.0996773    -0.572237  2.25243e-15 -4.08126e-15  4.68428e-15  -4.0299e-15  2.32227e-15 -1.57305e-12  2.55524e-12 -3.18911e-12  3.25206e-12 -2.40591e-12     0.999422     -1.16419     0.514438       1.1356     -1.30801      3.68982     -4.41995      1.51113      1.42634     -1.28133      1.11877    -0.715086      1.65868    -0.973489      1.07634     0.408428     -1.42147     0.908703     -1.91788      2.50669     0.164051     0.267837      1.40994    -0.797189     -1.08439     0.688197     0.319492      1.07266    -0.618774     0.665958   -0.0631959      -0.3887    -0.172919    -0.100968     0.573629  3.93001e-15 -1.60987e-15 -2.93283e-15 -2.45428e-15  9.19888e-15 -1.69372e-14  4.63989e-15 -1.21846e-14  2.01163e-14 -2.34556e-14 -3.66512e-15   9.0939e-15 -1.49713e-14   1.8062e-14 -1.46121e-14  7.82051e-13  2.65629e-12 -3.68535e-13   -4.324e-12 -2.41272e-12  1.05999e-11  1.71252e-05 -3.22915e-05  4.19479e-05  -8.1874e-05  3.22915e-05 -6.85007e-05  0.000100275 -8.31434e-05   0.00017174
    -9.01593      -2.1253      1.74196      1.15519            0 -4.84155e-12      2.56177     -5.30862     0.904098     0.783222    -0.973954      1.77915     -1.03136      1.28116    -0.158103     -1.18415      1.28667    -0.533701    -0.468014  8.67224e-15 -1.50155e-14  1.75943e-14   -1.477e-14  8.62918e-15  -2.2165e-12  2.98616e-12 -3.83907e-12  4.72463e-12 -4.29437e-12      1.25957    -0.571937     -1.63822     -3.31438     0.741941    -0.318048      1.51113     -9.79446     0.254257       4.2114     -3.32241     -0.16619     -1.32434      2.95292     -4.86197    -0.341517    -0.191626    0.0257719      1.07634    0.0739553    0.0133087   -0.0756783      2.81232     0.422871     -3.19467      2.67086    -0.958589      3.16819     -2.35937      2.06819     0.715495     -1.58855     0.693768    -0.658293     0.557504  1.99397e-14 -1.75094e-14  1.36725e-14   5.9069e-15  1.65755e-15 -1.71839e-14  4.00796e-15 -1.44404e-14  2.89431e-14 -3.76991e-14 -6.03149e-15  1.51056e-14  -2.5519e-14   3.1542e-14 -2.63068e-14  5.45538e-12  8.29832e-12 -1.11788e-11  2.67995e-05 -4.48442e-05  0.000103563  7.32303e-05 -0.000138084  0.000134533 -0.000350108  5.17817e-05 -0.000109845  0.000187597  -5.9256e-05  0.000275397
    -5.52111     0.786553     -1.47032     0.859732            0 -2.96465e-12      2.79239    -0.664919      2.52776     -0.15939     0.678141    -0.198428     0.653784    -0.311987     -1.21686     0.560272    -0.297617     0.459939    -0.775893  5.31195e-15 -9.19798e-15  1.07835e-14  -9.1962e-15  5.30223e-15 -1.43833e-12  1.96419e-12 -2.50752e-12  3.02878e-12 -2.71081e-12     -4.16509   -0.0437232   -0.0175132    -0.411067      1.07312     -3.19302      1.42634     0.254257      -3.5349     0.608789    -0.149719     0.669544    -0.515496     0.829354    0.0257719     0.666043      0.51131     -2.22275     0.908703     -2.35838       2.4052    -0.223216    -0.525646    -0.702884      1.32027      -2.5694     0.215317    -0.547623      1.70142    -0.770285    0.0841844     0.292158     -1.20688     0.270492      0.92158  9.18487e-15 -6.45051e-15  1.54937e-15 -4.90767e-16  8.14293e-15 -1.88778e-14  5.35946e-15  -1.4501e-14  2.48019e-14 -2.98616e-14 -5.07191e-15  1.21614e-14 -1.97331e-14  2.35844e-14 -1.91259e-14  7.69238e-12 -4.73757e-13 -1.85009e-13  1.64113e-05 -2.74614e-05  6.34193e-05  4.48442e-05 -8.45591e-05  8.23841e-05 -0.000214396  3.17097e-05 -6.72664e-05  0.000114879 -3.62868e-05  0.000168646
     7.80803      2.06563     0.147041    -0.172767   6.9092e-17 -8.38599e-12     -4.80361      3.27815    -0.809688    -0.830521      1.18783     -1.47608      1.27805    -0.988397     0.093736    -0.277018    -0.234136    0.0392871     0.137774   1.5021e-14 -2.60203e-14  3.04357e-14 -2.59887e-14  1.50222e-14 -4.77381e-13 -1.20576e-12  1.58445e-12    2.998e-13 -2.27693e-12    -0.231653     0.142943     0.821425      1.68868     -1.41256   -0.0537811     -1.28133       4.2114     0.608789     -4.61977      5.09313      0.60219      1.39088     -3.18392      2.95292    -0.984064     0.774569     0.829354    -0.973489    -0.171432     -1.32916      1.77654     -2.44107    -0.737051       1.8272     -2.34105     0.637897     -1.47276         2.06     -1.87753    -0.284394     0.843629     -1.23689      1.35356     -1.43411  2.85505e-14 -2.89442e-14  3.21639e-14  1.56942e-14 -1.83446e-14   9.0064e-15  -1.7359e-15  3.91077e-16  5.22714e-15 -1.21607e-14 -4.06894e-15  7.82595e-15 -1.15094e-14  1.35262e-14 -1.14988e-14  1.71051e-11  2.56586e-05 -7.58006e-05  9.28364e-05 -0.000116509  0.000358754   9.5129e-05 -0.000209273  7.76725e-05 -0.000454804  2.98962e-05 -4.75645e-05  0.000185673  5.13173e-05  0.000159001
    -8.55327     -3.42322    -0.619592     -1.42534 -7.35138e-17 -1.14824e-11      7.61837     -3.08187     0.218001      1.29409     -2.48019      1.84729     -2.48019      1.29409     0.714713     0.362378     -1.44694     0.362378     0.714713  2.05631e-14 -3.56685e-14  4.16426e-14 -3.55807e-14  2.05644e-14   1.6395e-13 -4.05008e-12  6.12975e-12 -4.05001e-12   1.6395e-13      2.74792     0.687096    -0.793723    -0.793723      2.25295      1.40115      1.11877     -3.32241    -0.149719      5.09313      -10.561     -1.25761      -1.5522      5.09313     -3.32241      2.04268     -1.25761    -0.149719      1.11877      1.40115      1.81768     -2.72916      2.86294      3.03207     -3.31102      4.31251    -0.909747      1.46683     -3.31102      2.86294      0.18602    -0.909747      3.03207     -2.72916      1.81768  2.19822e-14 -2.51268e-14  3.66448e-14  1.68685e-14 -3.32087e-14  4.04071e-14 -5.69141e-15  1.93461e-14 -3.32407e-14  3.66469e-14 -7.45701e-16 -5.69113e-15   1.6869e-14 -2.51268e-14  2.19822e-14  4.35441e-05  8.43228e-05 -0.000332142   0.00017797  -8.5086e-05  0.000589493  5.21043e-05 -0.000261997  -8.5086e-05 -0.000332142  1.63748e-05  5.21043e-05   0.00017797  8.43228e-05  4.35441e-05
     3.18761     -1.56776    -0.428226     0.281246 -3.70898e-17 -3.42347e-12     0.318447     0.813952     -1.99466     0.701618    -0.658553      1.10434    -0.989051      0.64598    -0.768249      0.32874   -0.0639592    -0.117918   -0.0219489  6.17657e-15 -1.05828e-14  1.24029e-14 -1.06194e-14  6.16808e-15 -3.81877e-13 -1.79279e-13  2.85394e-13  4.35457e-13 -1.11667e-12     0.967227     -1.03092     0.638634     0.627297     0.292625       3.4085    -0.715086     -0.16619     0.669544      0.60219     -1.25761     -2.77219     0.430383     0.774569    -0.191626      1.42218    -0.892299      0.51131     -1.42147      2.51465      1.85237     -1.14635      0.96813     0.982035     -1.00905      1.22733    -0.856894      1.08515     -1.69845       2.7513     0.551019    -0.497522     0.806307     -1.81005      1.50456  4.67904e-15 -1.94248e-15 -2.30585e-15 -3.07262e-15  8.88996e-15  -1.5542e-14    6.004e-15 -1.26246e-14  1.85579e-14 -2.04138e-14 -4.83961e-15   9.9307e-15 -1.41828e-14  1.53945e-14  -1.1672e-14  8.00708e-12  1.04751e-05 -3.09455e-05  3.79003e-05 -4.75645e-05  0.000146461  3.88362e-05 -8.54354e-05  3.17097e-05 -0.000185673  1.22051e-05 -1.94181e-05  7.58006e-05  2.09502e-05  6.49117e-05
    -5.70218    -0.125637    0.0826745    -0.556925  -3.8879e-17 -7.65491e-12      1.76115     -2.43819       1.4206    0.0573402    -0.247199   -0.0619698    -0.247199    0.0573402     0.435777     -0.30394    -0.115549     -0.30394     0.435777  1.36779e-14 -2.37086e-14   2.7787e-14 -2.36339e-14  1.37118e-14 -9.99174e-14 -2.35007e-12  3.68256e-12 -2.35007e-12 -9.98542e-14    -0.298737     0.725885    -0.859391    -0.859391     0.608478     -1.33633      1.65868     -1.32434    -0.515496      1.39088      -1.5522     0.430383     -1.99569      1.39088     -1.32434    -0.160631     0.430383    -0.515496      1.65868     -1.33633    -0.240666    -0.208164     0.170269      0.30299     -0.10482     0.401156     0.430069    -0.684687     -0.10482     0.170269    -0.220854     0.430069      0.30299    -0.208164    -0.240666  6.85265e-15 -5.72232e-15  7.12476e-15  6.45492e-16 -3.80505e-15   5.4837e-15  3.69624e-15  -1.3584e-15 -3.71995e-15  7.12054e-15 -4.09947e-15  3.70049e-15  6.45393e-16 -5.72331e-15  6.85264e-15  2.90294e-05  5.62152e-05 -0.000221428  0.000118647  -5.6724e-05  0.000392995  3.47362e-05 -0.000174665  -5.6724e-05 -0.000221428  1.09165e-05  3.47362e-05  0.000118647  5.62152e-05  2.90294e-05
     7.80803      2.06563     0.147041    -0.172767  8.14582e-17  -8.3857e-12     -4.80361      3.27815    -0.809688    -0.988397      1.27805     -1.47608      1.18783    -0.830521     0.137774    0.0392871    -0.234136    -0.277018     0.093736  1.50524e-14 -2.60769e-14  3.03919e-14  -2.5988e-14  1.50234e-14 -2.27692e-12  2.99963e-13  1.58449e-12 -1.20567e-12 -4.77382e-13    -0.231653     0.142943      1.68868     0.821425     -1.41256    -0.171432    -0.973489      2.95292     0.829354     -3.18392      5.09313     0.774569      1.39088     -4.61977       4.2114    -0.984064      0.60219     0.608789     -1.28133   -0.0537811     -1.43411      1.35356     -1.87753     -1.23689         2.06     -2.34105     0.843629     -1.47276       1.8272     -2.44107    -0.284394     0.637897    -0.737051      1.77654     -1.32916 -1.14988e-14   1.3529e-14 -1.21593e-14 -1.15082e-14  5.18046e-15  9.02087e-15  7.88198e-15  3.87935e-16 -1.83452e-14  3.21981e-14 -4.07963e-15 -1.73557e-15  1.56938e-14 -2.89442e-14  2.85505e-14  0.000159001  5.13173e-05 -0.000454804  0.000185673  7.76725e-05  0.000358754 -4.75645e-05 -0.000209273 -0.000116509 -7.58006e-05  2.98962e-05   9.5129e-05  9.28364e-05  2.56586e-05  1.71051e-11
    -9.01593      -2.1253      1.74196      1.15519            0 -4.84154e-12      2.56177     -5.30862     0.904098      1.28116     -1.03136      1.77915    -0.973954     0.783222    -0.468014    -0.533701      1.28667     -1.18415    -0.158103   8.5857e-15 -1.44485e-14    1.754e-14 -1.49755e-14  8.67225e-15 -4.29437e-12   4.7245e-12 -3.83908e-12  2.98612e-12  -2.2165e-12      1.25957    -0.571937     -3.31438     -1.63822     0.741941    0.0739553      1.07634     -4.86197    0.0257719      2.95292     -3.32241    -0.191626     -1.32434       4.2114     -9.79446    -0.341517     -0.16619     0.254257      1.51113    -0.318048     0.557504    -0.658293      2.06819     0.693768     -2.35937      2.67086     -1.58855      3.16819     -3.19467      2.81232     0.715495    -0.958589     0.422871   -0.0756783    0.0133087 -2.63068e-14  3.15411e-14 -3.77896e-14 -2.55196e-14  2.88865e-14 -1.71822e-14  1.51753e-14 -1.46202e-14  1.65749e-15  1.36366e-14 -6.02943e-15  4.00317e-15  5.90694e-15 -1.75094e-14  1.99397e-14  0.000275397  -5.9256e-05 -0.000350108  0.000187597  0.000134533  0.000103563 -0.000109845 -0.000138084 -4.48442e-05 -1.11787e-11  5.17817e-05  7.32303e-05  2.67995e-05  8.29832e-12  5.45538e-12
    -1.42554      1.58597      1.83241     0.155743  6.11901e-17 -1.91378e-12     -1.78099    -0.719224      1.35611    -0.669555     0.974076    -0.916892     0.974076    -0.669555     0.189151    -0.660209     0.806443    -0.660209     0.189151  3.36562e-15 -5.99205e-15  6.89722e-15 -5.97889e-15  3.42303e-15 -1.81823e-13 -3.25036e-13  6.17541e-13 -3.25003e-13 -1.81823e-13     0.250549     0.489184     -1.37855     -1.37855     -1.37277     -2.68826     0.408428    -0.341517     0.666043    -0.984064      2.04268      1.42218    -0.160631    -0.984064    -0.341517     -3.86427      1.42218     0.666043     0.408428     -2.68826     -3.80547      2.36869     -1.33685     -1.15128     0.660494    -0.446162     0.381977    -0.416284     0.660494     -1.33685    0.0334851     0.381977     -1.15128      2.36869     -3.80547   -4.132e-15  6.84574e-15   -1.097e-14 -7.86182e-15  1.28221e-14 -1.47214e-14  6.59261e-15 -1.10663e-14  1.28228e-14 -1.12059e-14 -3.73823e-15  6.57686e-15 -7.78329e-15  6.85086e-15 -4.13397e-15  7.25735e-06  1.40538e-05 -5.53569e-05  2.96617e-05  -1.4181e-05  9.82488e-05  8.68404e-06 -4.36661e-05  -1.4181e-05 -5.53569e-05  2.72914e-06  8.68404e-06  2.96617e-05  1.40538e-05  7.25735e-06
     3.18761     -1.56776    -0.428226     0.281246 -4.56595e-17 -3.42347e-12     0.318447     0.813952     -1.99466      0.64598    -0.989051      1.10434    -0.658553     0.701618   -0.0219489    -0.117918   -0.0639592      0.32874    -0.768249  6.23538e-15 -1.06185e-14  1.24012e-14  -1.0624e-14  6.13248e-15 -1.11663e-12  4.35395e-13  2.85396e-13 -1.79245e-13 -3.81961e-13     0.967227     -1.03092     0.627297     0.638634     0.292625      2.51465     -1.42147    -0.191626      0.51131     0.774569     -1.25761    -0.892299     0.430383      0.60219     -0.16619      1.42218     -2.77219     0.669544    -0.715086       3.4085      1.50456     -1.81005       2.7513     0.806307     -1.69845      1.22733    -0.497522      1.08515     -1.00905      0.96813     0.551019    -0.856894     0.982035     -1.14635      1.85237 -1.16725e-14  1.53929e-14 -2.04135e-14 -1.41438e-14  1.85594e-14 -1.55827e-14  9.92968e-15 -1.26285e-14  8.98945e-15 -2.30648e-15 -4.84137e-15  6.00075e-15 -3.07167e-15 -1.94201e-15  4.67904e-15  6.49117e-05  2.09502e-05 -0.000185673  7.58006e-05  3.17097e-05  0.000146461 -1.94181e-05 -8.54354e-05 -4.75645e-05 -3.09455e-05  1.22051e-05  3.88362e-05  3.79003e-05  1.04751e-05  8.00708e-12
    -5.52111     0.786553     -1.47032     0.859732            0 -2.96483e-12      2.79239    -0.664919      2.52776    -0.311987     0.653784    -0.198428     0.678141     -0.15939    -0.775893     0.459939    -0.297617     0.560272     -1.21686  5.34478e-15 -9.19729e-15  1.08321e-14 -9.19726e-15  5.31147e-15 -2.71062e-12  3.02878e-12 -2.50755e-12  1.96419e-12 -1.43833e-12     -4.16509   -0.0437232    -0.411067   -0.0175132      1.07312     -2.35838     0.908703    0.0257719     -2.22275     0.829354    -0.149719      0.51131    -0.515496     0.608789     0.254257     0.666043     0.669544      -3.5349      1.42634     -3.19302      0.92158     0.270492    -0.770285     -1.20688      1.70142      -2.5694     0.292158    -0.547623      1.32027    -0.525646    0.0841844     0.215317    -0.702884    -0.223216       2.4052 -1.91311e-14  2.35838e-14 -2.98631e-14 -1.97264e-14  2.47991e-14 -1.89175e-14  1.21616e-14 -1.45327e-14  8.14273e-15  1.54743e-15 -5.01571e-15  5.36045e-15 -4.92901e-16 -6.45051e-15  9.18487e-15  0.000168646 -3.62868e-05 -0.000214396  0.000114879  8.23841e-05  6.34193e-05 -6.72664e-05 -8.45591e-05 -2.74614e-05 -1.85009e-13  3.17097e-05  4.48442e-05  1.64113e-05 -4.73757e-13  7.69238e-12
     8.43363    -0.543465    0.0600148     0.912052            0 -1.29423e-12     -1.80981      2.82659     -3.27812     0.307323   -0.0364954     0.712035    -0.217118     0.286884    -0.572237   -0.0996773     0.589252     -0.33337    -0.482231  2.45127e-15 -3.97636e-15  4.68494e-15 -4.01882e-15   2.3171e-15 -2.40617e-12  3.25213e-12 -3.18911e-12  2.55521e-12 -1.57305e-12     0.999422     -1.16419       1.1356     0.514438     -1.30801      2.50669     -1.91788      1.07634     0.908703    -0.973489      1.11877     -1.42147      1.65868     -1.28133      1.51113     0.408428    -0.715086      1.42634     -4.41995      3.68982     0.573629    -0.100968     0.665958    -0.172919    -0.618774     0.688197      -0.3887      1.07266     -1.08439      1.40994   -0.0631959     0.319492    -0.797189     0.267837     0.164051 -1.46126e-14  1.80636e-14 -2.34955e-14 -1.50653e-14   2.0204e-14 -1.69392e-14  9.09627e-15  -1.2133e-14   9.1992e-15 -2.93283e-15 -3.70578e-15  4.63448e-15 -2.45397e-15 -1.60987e-15  3.93001e-15   0.00017174 -8.31434e-05  -8.1874e-05  0.000100275  4.19479e-05  1.05999e-11 -6.85007e-05 -3.22915e-05 -2.41275e-12 -3.68535e-13  3.22915e-05  1.71252e-05   -4.324e-12  2.65629e-12  7.82051e-13
     -11.927       3.0743    0.0565825     0.303491            0 -2.28614e-13      1.28234     -2.13375      7.13818      -1.4614      2.13204     -2.01974      1.92212      -1.3064    -0.167517   -0.0880358     0.273179    -0.180352   -0.0992041  3.87129e-16 -7.14711e-16  8.30171e-16 -6.54667e-16  1.70957e-16 -7.22713e-13  1.05271e-12 -1.09184e-12  8.88558e-13 -5.26771e-13     -3.03358      1.15675     -1.23893     -2.99584     0.660319     -6.31633      2.50669    0.0739553     -2.35838    -0.171432      1.40115      2.51465     -1.33633   -0.0537811    -0.318048     -2.68826       3.4085     -3.19302      3.68982     -12.3777     -1.81045       2.1142     -2.54412     -1.82974      2.46858     -2.76084      1.14509     -1.86807      2.48279     -2.57227    -0.751117      1.57834      -2.4357      2.74086     -2.64514 -4.11111e-15  5.13517e-15 -6.98107e-15 -4.33953e-15  6.15662e-15 -5.70745e-15  2.66692e-15 -3.92051e-15  3.59139e-15 -2.06544e-15 -1.13206e-15  1.66367e-15 -1.37789e-15  5.06932e-16  2.68556e-16  6.07194e-05 -3.91942e-05   7.4789e-12  3.54525e-05 -6.36115e-12  6.33268e-12 -2.42187e-05  2.49807e-12 -3.05292e-12  1.72741e-12  1.14168e-05  4.78534e-13 -2.60193e-13   7.9738e-14   1.2264e-13
 2.35079e-15      2.18495      2.12617     -1.17594  4.18915e-15  4.12549e-12     -2.19189    -0.267502     0.828441     -1.86704      0.93646     -1.55714     0.960277    -0.797524      2.29745     -1.00385     0.458098    -0.759339      1.22668 -3.85844e-16  1.96383e-15 -1.61874e-15 -1.29575e-15   3.3714e-15  1.16448e-12  4.97249e-13 -3.93198e-12  5.11301e-12 -4.37384e-12      1.16028     0.886248     -2.04958    -0.150299     -1.59689     -2.64514     0.164051    0.0133087       2.4052     -1.32916      1.81768      1.85237    -0.240666     -1.43411     0.557504     -3.80547      1.50456      0.92158     0.573629     -1.81045     -9.09284      3.39261     -1.82984      -1.2883     0.775884     0.244829      1.28214     -1.13188      0.33922     -1.33313     -1.17061     0.724863   -0.0916414      1.54393     -3.35806 -3.82852e-15 -5.27123e-15 -3.13597e-15   1.6898e-14  4.37334e-15  -2.2841e-14 -1.79512e-14  -3.4097e-15    2.732e-14 -3.49695e-14  6.60952e-15  9.49593e-15 -2.82618e-14  3.39984e-14 -2.98058e-14 -9.50035e-12 -1.20054e-12  1.03738e-12  6.97128e-12 -2.19631e-12  4.41912e-13 -6.17886e-12  3.35639e-12 -2.44633e-12  4.67423e-12  2.37554e-13 -8.22764e-13  3.78704e-12 -7.18123e-12  7.50574e-12
-6.75281e-16     -2.39349    -0.970461    -0.644091  1.52479e-14  7.90865e-12       1.6543    -0.204826     -1.03198      1.38531     -1.75813      1.23266     -1.35043     0.808735     0.469066      0.92525    -0.901187     0.485604     0.121495  4.63563e-16  5.37036e-15  -5.1771e-15 -3.53281e-15  1.07924e-14  2.50582e-12 -1.79679e-12 -3.29218e-12  3.66451e-12 -4.08039e-12     0.820742    -0.546605      1.36609    -0.194324      1.12765      2.74086     0.267837   -0.0756783    -0.223216      1.77654     -2.72916     -1.14635    -0.208164      1.35356    -0.658293      2.36869     -1.81005     0.270492    -0.100968       2.1142      3.39261     -4.24497      2.73418       2.2804     -1.40213      1.26418     -1.04626     0.712073     -1.04269      1.03476     0.125816    -0.755582      1.37908      -1.4841      1.54393 -2.14148e-14  -6.8121e-15 -4.16534e-15  4.13429e-14 -3.05946e-15  -2.3519e-14 -4.67675e-14   1.0056e-14  2.34506e-14 -2.33384e-14  1.67613e-14  1.36569e-14 -4.04869e-14  3.55048e-14 -3.09771e-14 -1.47067e-11 -2.02744e-12 -4.99227e-13  6.32136e-12  2.70216e-12 -5.88123e-12 -4.72319e-12 -1.69716e-12  4.20798e-12  -3.2938e-12 -4.31183e-12  3.97675e-12 -1.64179e-13  -2.2085e-12   1.2188e-13
-1.09465e-15      3.19132    -0.232919    -0.598084  4.57457e-14  6.01287e-12     -1.57619     0.692796      1.48089     -1.35122      2.34145      -2.2788       1.2759     -1.33591   -0.0719788     0.816436    -0.607673     0.155043     0.435414  3.32731e-15  1.74067e-14 -2.23768e-14 -4.18578e-16  2.38912e-14  7.17685e-12 -1.07599e-11  1.78512e-12 -2.67527e-12 -2.60353e-12     -1.61191      1.51691    -0.227735       1.1593     -0.45664     -2.57227      1.40994      2.81232    -0.525646     -2.44107      2.86294      0.96813     0.170269     -1.87753      2.06819     -1.33685       2.7513    -0.770285     0.665958     -2.54412     -1.82984      2.73418      -6.4499    -0.993338      3.78666     -2.75869     0.755644     -2.72466      2.27224     -1.92993    -0.268983     0.727716    -0.851262      1.03476     -1.33313 -7.13813e-14  3.73132e-15 -8.38677e-15  7.11543e-14 -1.35635e-14 -2.41782e-14  -8.8298e-14  3.34579e-14  1.17757e-14  5.40163e-15     3.03e-14  2.11859e-14 -6.06744e-14  3.84357e-14 -4.34389e-14  9.83792e-12 -1.66427e-11  3.50097e-12  3.93421e-12  7.94393e-12 -6.57489e-12 -4.90803e-12 -4.50065e-12  5.64488e-12 -6.15535e-12 -4.40858e-12  3.66298e-12 -1.77682e-12  7.73169e-13 -8.61913e-12
-2.63593e-15      1.95427     0.190177      1.45248  2.80072e-14  7.08281e-12    -0.848498     0.502062     0.926311    -0.970902      1.50131    -0.805431      1.46588    -0.525181    -0.984986    -0.362166      1.43334    -0.363358    -0.884953  7.33099e-15  1.47322e-15 -2.98047e-15 -9.43281e-15  1.99179e-14 -4.34054e-12  2.69976e-12 -3.50177e-12 -2.94938e-12  2.33957e-12     -2.33956    -0.271489    -0.873451   -0.0240682    -0.803799      -2.4357    -0.797189     0.422871    -0.702884    -0.737051      3.03207     0.982035      0.30299     -1.23689     0.693768     -1.15128     0.806307     -1.20688    -0.172919     -1.82974      -1.2883       2.2804    -0.993338     -3.56156      1.62483     -1.76986     0.817933    -0.223496      1.05904    -0.851262    -0.286005     0.504965     -1.88201      1.37908   -0.0916414 -3.58889e-14  5.10102e-15 -1.31676e-14  2.82492e-14  2.90635e-15 -8.57385e-15 -3.47038e-14  1.05541e-14 -1.58719e-14     5.99e-14  5.49919e-15  1.83663e-14 -1.29477e-14 -3.54687e-14  3.95134e-14 -2.12364e-11  2.85002e-12  2.48069e-12 -1.06608e-12 -2.55017e-12  7.19137e-12  4.62875e-13  2.12085e-12 -4.35936e-12  6.64928e-13  -7.2896e-12  1.05754e-12  4.51877e-12 -3.52195e-12 -3.08021e-12
 1.27095e-15     -3.08998     0.902064     0.155415  7.08738e-14 -3.70824e-12      1.08659     -0.96383     -1.50713      1.18351     -2.10232      2.19686     -1.57735      1.18254     0.300037    -0.995594     0.742529    -0.404834     0.136609  1.53459e-14  1.60102e-14 -3.00587e-14  2.28612e-15  3.13297e-14 -1.28358e-12  -4.1121e-12 -3.62655e-12 -4.53197e-12 -8.72659e-13       3.4273    -0.693712     -0.18207    -0.853566     0.283878      2.48279     -1.08439     -3.19467      1.32027       1.8272     -3.31102     -1.00905     -0.10482         2.06     -2.35937     0.660494     -1.69845      1.70142    -0.618774      2.46858     0.775884     -1.40213      3.78666      1.62483     -4.52597       4.1995    -0.598504      2.32321     -2.80068      2.27224      0.27913    -0.893103      1.05904     -1.04269      0.33922 -8.24848e-14  1.76117e-14 -5.86331e-15  3.06312e-14  1.89694e-15  -2.6757e-14 -4.71223e-14  1.89555e-14 -8.70064e-15  6.18117e-14   8.7405e-15  2.54226e-14 -3.65888e-14 -9.98505e-15  -9.4715e-15  5.27483e-12 -4.01477e-12 -2.71005e-12 -1.00956e-11  5.20356e-12  1.11303e-11 -2.26146e-12  2.29647e-12 -6.47488e-12  4.09767e-12  3.98084e-13 -5.03062e-12  2.08719e-12 -5.20539e-12 -1.68536e-12
